Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
22-Nov-2021,02:00,"25,028.29",-3.42,-0.01%,"25,030.14","25,022.64","25,049.99","26,342,184"
22-Nov-2021,01:55,"25,031.71",+43.66,+0.17%,"24,988.72","24,979.77","25,044.81","41,999,128"
22-Nov-2021,01:50,"24,988.05",-44.37,-0.18%,"25,033.31","24,981.77","25,042.16","23,284,149"
22-Nov-2021,01:45,"25,032.42",-9.38,-0.04%,"25,039.69","25,022.49","25,052.56","33,595,124"
22-Nov-2021,01:40,"25,041.80",+36.43,+0.15%,"25,005.62","24,988.09","25,043.66","28,396,957"
22-Nov-2021,01:35,"25,005.37",-51.69,-0.21%,"25,051.04","25,005.22","25,098.02","45,745,089"
22-Nov-2021,01:25,"25,057.06",+7.09,+0.03%,"25,057.06","25,057.06","25,057.06","25,250,706"
19-Nov-2021,08:10,"25,049.97",+12.12,+0.05%,"25,049.97","25,049.97","25,049.97","132,535,469"
19-Nov-2021,08:05,"25,037.85",-1.96,-0.01%,"25,037.85","25,037.85","25,037.85","141,100"
19-Nov-2021,08:00,"25,039.81",+7.76,+0.03%,"25,029.42","25,019.95","25,044.65","44,299,447"
19-Nov-2021,07:55,"25,032.05",-5.31,-0.02%,"25,038.47","25,016.51","25,041.26","24,609,957"
19-Nov-2021,07:50,"25,037.36",+16.20,+0.06%,"25,020.17","25,019.67","25,039.34","31,811,041"
19-Nov-2021,07:45,"25,021.16",+10.34,+0.04%,"25,011.65","25,008.95","25,023.42","19,779,200"
19-Nov-2021,07:40,"25,010.82",-1.28,-0.01%,"25,012.86","25,002.91","25,014.43","19,908,653"
19-Nov-2021,07:35,"25,012.10",+2.28,+0.01%,"25,008.57","24,996.27","25,013.96","20,901,715"
19-Nov-2021,07:30,"25,009.82",+1.92,+0.01%,"25,009.54","24,995.44","25,014.60","23,736,826"
19-Nov-2021,07:25,"25,007.90",+3.96,+0.02%,"25,006.18","24,999.86","25,011.68","14,774,894"
19-Nov-2021,07:20,"25,003.94",-0.21,-0.00%,"24,999.52","24,993.44","25,010.06","18,893,480"
19-Nov-2021,07:15,"25,004.15",-3.90,-0.02%,"25,008.22","24,993.27","25,015.25","12,296,674"
19-Nov-2021,07:10,"25,008.05",-15.57,-0.06%,"25,021.88","25,003.74","25,028.95","20,577,846"
19-Nov-2021,07:05,"25,023.62",+0.99,+0.00%,"25,023.23","25,018.73","25,032.57","11,335,243"
19-Nov-2021,07:00,"25,022.63",-3.42,-0.01%,"25,024.63","25,015.94","25,033.00","9,653,040"
19-Nov-2021,06:55,"25,026.05",-11.38,-0.05%,"25,034.13","25,022.61","25,056.09","25,765,511"
19-Nov-2021,06:50,"25,037.43",-15.60,-0.06%,"25,053.49","25,031.34","25,059.46","19,589,319"
19-Nov-2021,06:45,"25,053.03",+17.07,+0.07%,"25,035.02","25,035.02","25,063.65","44,132,514"
19-Nov-2021,06:40,"25,035.96",+24.01,+0.10%,"25,009.83","25,009.83","25,037.99","14,161,879"
19-Nov-2021,06:35,"25,011.95",+18.02,+0.07%,"24,992.29","24,986.89","25,023.00","21,445,403"
19-Nov-2021,06:30,"24,993.93",+11.68,+0.05%,"24,981.22","24,981.18","24,995.53","12,408,853"
19-Nov-2021,06:25,"24,982.25",+29.36,+0.12%,"24,956.54","24,951.48","24,984.90","15,339,638"
19-Nov-2021,06:20,"24,952.89",-10.22,-0.04%,"24,964.76","24,934.43","24,965.79","60,141,603"
19-Nov-2021,06:15,"24,963.11",-19.99,-0.08%,"24,982.02","24,962.08","24,986.36","19,867,751"
19-Nov-2021,06:10,"24,983.10",+1.48,+0.01%,"24,982.07","24,972.59","24,987.88","11,348,360"
19-Nov-2021,06:05,"24,981.62",-17.01,-0.07%,"25,000.33","24,969.10","25,000.33","19,186,185"
19-Nov-2021,06:00,"24,998.63",-19.91,-0.08%,"25,017.56","24,989.36","25,017.56","15,963,473"
19-Nov-2021,05:55,"25,018.54",+5.82,+0.02%,"25,013.13","25,013.13","25,037.42","17,696,220"
19-Nov-2021,05:50,"25,012.72",+15.04,+0.06%,"24,997.76","24,996.32","25,024.11","4,869,389"
19-Nov-2021,05:45,"24,997.68",+62.62,+0.25%,"24,938.36","24,935.40","25,002.08","52,237,943"
19-Nov-2021,05:40,"24,935.06",+37.15,+0.15%,"24,900.59","24,899.36","24,936.15","11,620,358"
19-Nov-2021,05:35,"24,897.91",+11.40,+0.05%,"24,884.61","24,880.33","24,901.64","7,534,162"
19-Nov-2021,05:30,"24,886.51",+4.73,+0.02%,"24,883.87","24,879.16","24,899.62","15,589,226"
19-Nov-2021,05:25,"24,881.78",+14.46,+0.06%,"24,864.84","24,858.94","24,885.75","15,924,095"
19-Nov-2021,05:20,"24,867.32",+1.20,+0.00%,"24,867.31","24,854.24","24,876.33","9,830,474"
19-Nov-2021,05:15,"24,866.12",-14.96,-0.06%,"24,880.08","24,860.28","24,884.78","12,624,837"
19-Nov-2021,05:10,"24,881.08",+20.56,+0.08%,"24,860.65","24,859.29","24,881.40","11,812,247"
19-Nov-2021,05:05,"24,860.52",-14.38,-0.06%,"24,871.53","24,857.51","24,877.13","20,356,596"
19-Nov-2021,04:10,"24,874.90",0.00,0.00%,"24,874.90","24,874.90","24,874.90",0
19-Nov-2021,04:05,"24,874.90",+0.46,+0.00%,"24,874.90","24,874.90","24,874.90","30,000"
19-Nov-2021,04:00,"24,874.44",+3.86,+0.02%,"24,868.05","24,865.18","24,890.79","8,839,813"
19-Nov-2021,03:55,"24,870.58",+8.72,+0.04%,"24,861.00","24,848.36","24,876.96","16,627,482"
19-Nov-2021,03:50,"24,861.86",+16.15,+0.07%,"24,845.20","24,836.16","24,865.65","10,138,051"
19-Nov-2021,03:45,"24,845.71",-19.81,-0.08%,"24,865.65","24,825.43","24,869.67","41,812,404"
19-Nov-2021,03:40,"24,865.52",-8.55,-0.03%,"24,873.57","24,860.31","24,874.87","8,214,999"
19-Nov-2021,03:35,"24,874.07",-3.84,-0.02%,"24,877.35","24,865.55","24,884.29","9,384,671"
19-Nov-2021,03:30,"24,877.91",-10.26,-0.04%,"24,888.44","24,877.25","24,894.11","10,509,281"
19-Nov-2021,03:25,"24,888.17",-1.72,-0.01%,"24,889.89","24,877.71","24,896.60","12,170,174"
19-Nov-2021,03:20,"24,889.89",+3.72,+0.01%,"24,885.78","24,877.45","24,891.69","9,858,497"
19-Nov-2021,03:15,"24,886.17",+5.32,+0.02%,"24,881.21","24,877.07","24,894.44","12,451,989"
19-Nov-2021,03:10,"24,880.85",+9.37,+0.04%,"24,870.07","24,862.90","24,882.52","14,950,234"
19-Nov-2021,03:05,"24,871.48",-15.16,-0.06%,"24,885.99","24,871.15","24,895.42","15,152,022"
19-Nov-2021,03:00,"24,886.64",-3.06,-0.01%,"24,887.86","24,882.17","24,897.34","27,111,406"
19-Nov-2021,02:55,"24,889.70",-3.62,-0.01%,"24,893.77","24,885.75","24,902.33","10,703,321"
19-Nov-2021,02:50,"24,893.32",+8.50,+0.03%,"24,883.97","24,877.20","24,896.16","14,675,085"
19-Nov-2021,02:45,"24,884.82",+18.28,+0.07%,"24,867.82","24,857.03","24,886.22","10,380,411"
19-Nov-2021,02:40,"24,866.54",-11.82,-0.05%,"24,879.39","24,850.13","24,891.59","15,950,895"
19-Nov-2021,02:35,"24,878.36",-8.00,-0.03%,"24,888.27","24,875.05","24,902.24","12,311,591"
19-Nov-2021,02:30,"24,886.36",-5.76,-0.02%,"24,894.06","24,882.88","24,905.80","14,262,231"
19-Nov-2021,02:25,"24,892.12",+19.15,+0.08%,"24,872.87","24,860.99","24,898.87","22,063,997"
19-Nov-2021,02:20,"24,872.97",-80.50,-0.32%,"24,952.55","24,870.92","24,957.56","21,293,095"
19-Nov-2021,02:15,"24,953.47",+8.46,+0.03%,"24,944.97","24,923.39","24,959.65","27,484,921"
19-Nov-2021,02:10,"24,945.01",-46.87,-0.19%,"24,992.18","24,945.01","24,992.18","31,422,236"
19-Nov-2021,02:05,"24,991.88",-10.23,-0.04%,"25,001.58","24,980.24","25,002.86","17,198,526"
19-Nov-2021,02:00,"25,002.11",-49.89,-0.20%,"25,051.25","25,002.11","25,051.25","105,528,658"
19-Nov-2021,01:55,"25,052.00",+8.64,+0.03%,"25,046.97","25,046.97","25,077.15",
19-Nov-2021,01:50,"25,043.36",+68.98,+0.28%,"24,976.58","24,971.08","25,048.90","25,611,465"
19-Nov-2021,01:45,"24,974.38",+58.65,+0.24%,"24,912.76","24,911.02","24,975.85","57,581,918"
19-Nov-2021,01:40,"24,915.73",-69.17,-0.28%,"24,986.59","24,915.65","24,995.33","52,841,653"
19-Nov-2021,01:35,"24,984.90",+50.50,+0.20%,"24,912.35","24,886.87","24,986.03","88,132,073"
19-Nov-2021,01:25,"24,934.40",-385.32,-1.52%,"24,934.40","24,934.40","24,934.40","50,970,928"
18-Nov-2021,08:10,"25,319.72",+36.75,+0.15%,"25,319.72","25,319.72","25,319.72","174,148,302"
18-Nov-2021,08:05,"25,282.97",-3.95,-0.02%,"25,282.97","25,282.97","25,282.97","34,000"
18-Nov-2021,08:00,"25,286.92",+17.08,+0.07%,"25,274.06","25,268.19","25,291.25","37,829,919"
18-Nov-2021,07:55,"25,269.84",+3.44,+0.01%,"25,269.52","25,265.16","25,280.88","35,113,174"
18-Nov-2021,07:50,"25,266.40",-1.55,-0.01%,"25,271.19","25,262.60","25,276.31","37,015,375"
18-Nov-2021,07:45,"25,267.95",-6.83,-0.03%,"25,276.08","25,255.95","25,278.73","19,400,954"
18-Nov-2021,07:40,"25,274.78",-7.91,-0.03%,"25,285.80","25,274.78","25,292.17","92,918,408"
18-Nov-2021,07:35,"25,282.69",-15.46,-0.06%,"25,302.95","25,279.38","25,303.98",
18-Nov-2021,07:30,"25,298.15",+5.30,+0.02%,"25,296.07","25,288.34","25,307.60",
18-Nov-2021,07:25,"25,292.85",+7.57,+0.03%,"25,285.76","25,279.89","25,298.03","273,600"
18-Nov-2021,07:20,"25,285.28",+2.51,+0.01%,"25,285.86","25,278.17","25,289.00","113,328"
18-Nov-2021,07:15,"25,282.77",+10.36,+0.04%,"25,272.79","25,270.65","25,288.07","17,849,007"
18-Nov-2021,07:10,"25,272.41",-23.22,-0.09%,"25,296.90","25,267.21","25,298.98","15,318,968"
18-Nov-2021,07:05,"25,295.63",-12.62,-0.05%,"25,305.09","25,295.13","25,313.06","11,977,860"
18-Nov-2021,07:00,"25,308.25",+9.13,+0.04%,"25,300.90","25,292.08","25,309.98","9,176,389"
18-Nov-2021,06:55,"25,299.12",+6.26,+0.02%,"25,291.41","25,287.20","25,302.81","10,048,418"
18-Nov-2021,06:50,"25,292.86",-13.13,-0.05%,"25,306.27","25,286.00","25,308.91","8,388,887"
18-Nov-2021,06:45,"25,305.99",+5.16,+0.02%,"25,298.59","25,295.52","25,306.42","12,634,113"
18-Nov-2021,06:40,"25,300.83",-9.66,-0.04%,"25,313.68","25,293.96","25,315.21","17,777,171"
18-Nov-2021,06:35,"25,310.49",-10.33,-0.04%,"25,321.57","25,302.82","25,321.57","15,414,751"
18-Nov-2021,06:30,"25,320.82",+14.79,+0.06%,"25,310.04","25,306.52","25,321.95","11,423,762"
18-Nov-2021,06:25,"25,306.03",+1.53,+0.01%,"25,303.79","25,300.54","25,315.40","12,191,813"
18-Nov-2021,06:20,"25,304.50",+4.47,+0.02%,"25,296.02","25,296.02","25,309.26","10,341,026"
18-Nov-2021,06:15,"25,300.03",-5.76,-0.02%,"25,307.61","25,286.28","25,307.61","19,387,716"
18-Nov-2021,06:10,"25,305.79",+1.80,+0.01%,"25,301.79","25,286.08","25,310.08","14,960,513"
18-Nov-2021,06:05,"25,303.99",-6.01,-0.02%,"25,311.87","25,297.91","25,318.88","21,083,641"
18-Nov-2021,06:00,"25,310.00",+9.71,+0.04%,"25,301.07","25,297.43","25,317.96","17,551,908"
18-Nov-2021,05:55,"25,300.29",-17.26,-0.07%,"25,317.50","25,300.29","25,318.89","12,265,072"
18-Nov-2021,05:50,"25,317.55",+9.25,+0.04%,"25,307.56","25,306.63","25,319.97","9,954,864"
18-Nov-2021,05:45,"25,308.30",-12.77,-0.05%,"25,318.41","25,306.87","25,324.83","20,749,281"
18-Nov-2021,05:40,"25,321.07",-4.37,-0.02%,"25,324.47","25,311.83","25,327.68","9,482,319"
18-Nov-2021,05:35,"25,325.44",-13.06,-0.05%,"25,338.06","25,321.49","25,341.24","10,010,875"
18-Nov-2021,05:30,"25,338.50",-2.55,-0.01%,"25,341.21","25,332.68","25,348.56","15,877,205"
18-Nov-2021,05:25,"25,341.05",+2.00,+0.01%,"25,339.18","25,332.75","25,345.34","7,393,972"
18-Nov-2021,05:20,"25,339.05",+1.05,+0.00%,"25,340.36","25,323.05","25,343.58","13,528,082"
18-Nov-2021,05:15,"25,338.00",-10.82,-0.04%,"25,349.10","25,335.38","25,358.96","11,557,973"
18-Nov-2021,05:10,"25,348.82",+14.95,+0.06%,"25,332.42","25,331.74","25,353.64","27,994,828"
18-Nov-2021,05:05,"25,333.87",+28.80,+0.11%,"25,307.53","25,307.53","25,333.87","43,062,927"
18-Nov-2021,04:10,"25,305.07",0.00,0.00%,"25,305.07","25,305.07","25,305.07",0
18-Nov-2021,04:05,"25,305.07",-0.38,-0.00%,"25,305.07","25,305.07","25,305.07","14,100"
18-Nov-2021,04:00,"25,305.45",-2.21,-0.01%,"25,309.78","25,302.13","25,313.76","7,956,053"
18-Nov-2021,03:55,"25,307.66",+6.61,+0.03%,"25,301.82","25,300.31","25,314.56","6,521,147"
18-Nov-2021,03:50,"25,301.05",+6.10,+0.02%,"25,294.74","25,292.65","25,308.13","9,560,977"
18-Nov-2021,03:45,"25,294.95",-15.40,-0.06%,"25,310.59","25,292.41","25,310.59","9,806,784"
18-Nov-2021,03:40,"25,310.35",+4.17,+0.02%,"25,305.41","25,300.07","25,315.68","7,012,961"
18-Nov-2021,03:35,"25,306.18",-7.69,-0.03%,"25,317.92","25,304.30","25,325.75","12,415,949"
18-Nov-2021,03:30,"25,313.87",+4.28,+0.02%,"25,308.31","25,299.37","25,318.88","11,879,779"
18-Nov-2021,03:25,"25,309.59",+14.83,+0.06%,"25,293.32","25,292.64","25,324.71","15,001,216"
18-Nov-2021,03:20,"25,294.76",+10.53,+0.04%,"25,283.65","25,274.01","25,297.64","14,068,132"
18-Nov-2021,03:15,"25,284.23",-8.11,-0.03%,"25,294.68","25,275.03","25,294.68","13,588,813"
18-Nov-2021,03:10,"25,292.34",+18.21,+0.07%,"25,272.72","25,272.72","25,300.94","14,078,251"
18-Nov-2021,03:05,"25,274.13",-21.46,-0.08%,"25,296.71","25,263.26","25,296.90","11,001,122"
18-Nov-2021,03:00,"25,295.59",-11.87,-0.05%,"25,307.34","25,293.04","25,311.15","9,954,078"
18-Nov-2021,02:55,"25,307.46",-10.84,-0.04%,"25,321.69","25,303.98","25,325.71","7,285,629"
18-Nov-2021,02:50,"25,318.30",+29.85,+0.12%,"25,288.63","25,286.34","25,322.61","10,881,252"
18-Nov-2021,02:45,"25,288.45",-32.11,-0.13%,"25,320.84","25,284.66","25,322.03","10,840,577"
18-Nov-2021,02:40,"25,320.56",+12.69,+0.05%,"25,308.28","25,305.64","25,326.46","14,601,320"
18-Nov-2021,02:35,"25,307.87",+3.94,+0.02%,"25,305.55","25,296.92","25,333.49","11,898,056"
18-Nov-2021,02:30,"25,303.93",+19.90,+0.08%,"25,283.96","25,278.08","25,313.31","10,828,921"
18-Nov-2021,02:25,"25,284.03",+11.26,+0.04%,"25,271.95","25,266.41","25,297.28","20,285,424"
18-Nov-2021,02:20,"25,272.77",+17.73,+0.07%,"25,255.39","25,253.38","25,290.88","12,915,658"
18-Nov-2021,02:15,"25,255.04",-14.99,-0.06%,"25,270.42","25,222.60","25,270.42","31,938,396"
18-Nov-2021,02:10,"25,270.03",-42.71,-0.17%,"25,313.14","25,270.03","25,315.83","27,706,780"
18-Nov-2021,02:05,"25,312.74",+3.97,+0.02%,"25,308.16","25,297.87","25,322.27","14,087,197"
18-Nov-2021,02:00,"25,308.77",-25.98,-0.10%,"25,333.18","25,298.85","25,342.96","21,096,380"
18-Nov-2021,01:55,"25,334.75",-12.56,-0.05%,"25,350.63","25,315.01","25,358.65","100,519,157"
18-Nov-2021,01:50,"25,347.31",+35.51,+0.14%,"25,305.60","25,292.85","25,347.31",
18-Nov-2021,01:45,"25,311.80",-58.24,-0.23%,"25,369.98","25,310.10","25,373.53","2,047,110"
18-Nov-2021,01:40,"25,370.04",-28.85,-0.11%,"25,395.60","25,347.22","25,414.21","31,157,121"
18-Nov-2021,01:35,"25,398.89",+29.01,+0.11%,"25,373.38","25,317.40","25,398.89","38,736,409"
18-Nov-2021,01:25,"25,369.88",-280.20,-1.09%,"25,369.88","25,369.88","25,369.88","28,916,055"
17-Nov-2021,08:10,"25,650.08",+34.00,+0.13%,"25,650.08","25,650.08","25,650.08","180,946,121"
17-Nov-2021,08:05,"25,616.08",+0.31,+0.00%,"25,616.08","25,616.08","25,616.08","192,900"
17-Nov-2021,08:00,"25,615.77",+10.17,+0.04%,"25,606.36","25,601.53","25,621.51","38,013,955"
17-Nov-2021,07:55,"25,605.60",+7.31,+0.03%,"25,596.19","25,593.07","25,613.23","25,461,991"
17-Nov-2021,07:50,"25,598.29",+6.03,+0.02%,"25,596.36","25,590.44","25,601.88","23,697,804"
17-Nov-2021,07:45,"25,592.26",-8.67,-0.03%,"25,598.92","25,590.08","25,605.56","19,312,544"
17-Nov-2021,07:40,"25,600.93",-3.94,-0.02%,"25,603.75","25,592.60","25,606.13","32,659,123"
17-Nov-2021,07:35,"25,604.87",+0.98,+0.00%,"25,601.17","25,595.54","25,607.19","13,993,692"
17-Nov-2021,07:30,"25,603.89",+0.17,+0.00%,"25,604.32","25,594.41","25,615.65","11,672,692"
17-Nov-2021,07:25,"25,603.72",+11.77,+0.05%,"25,590.87","25,590.87","25,608.50","13,679,129"
17-Nov-2021,07:20,"25,591.95",+4.18,+0.02%,"25,587.58","25,578.89","25,594.57","15,708,921"
17-Nov-2021,07:15,"25,587.77",-22.88,-0.09%,"25,611.95","25,585.43","25,616.74","24,184,525"
17-Nov-2021,07:10,"25,610.65",-14.71,-0.06%,"25,623.59","25,607.83","25,629.09","13,739,950"
17-Nov-2021,07:05,"25,625.36",-0.66,-0.00%,"25,626.96","25,613.42","25,632.04","10,633,738"
17-Nov-2021,07:00,"25,626.02",+9.09,+0.04%,"25,617.11","25,615.34","25,630.26","8,969,218"
17-Nov-2021,06:55,"25,616.93",+3.43,+0.01%,"25,614.02","25,604.48","25,624.83","10,519,080"
17-Nov-2021,06:50,"25,613.50",+4.33,+0.02%,"25,609.39","25,597.24","25,613.65","6,204,386"
17-Nov-2021,06:45,"25,609.17",+5.25,+0.02%,"25,603.92","25,591.43","25,615.97","11,068,119"
17-Nov-2021,06:40,"25,603.92",+1.69,+0.01%,"25,602.85","25,596.81","25,608.76","6,796,001"
17-Nov-2021,06:35,"25,602.23",-2.50,-0.01%,"25,602.58","25,596.94","25,613.00","9,150,842"
17-Nov-2021,06:30,"25,604.73",+8.08,+0.03%,"25,598.71","25,592.85","25,609.48","8,073,120"
17-Nov-2021,06:25,"25,596.65",+13.91,+0.05%,"25,582.58","25,575.57","25,605.39","20,933,579"
17-Nov-2021,06:20,"25,582.74",+9.71,+0.04%,"25,576.69","25,568.91","25,586.76","21,817,169"
17-Nov-2021,06:15,"25,573.03",-7.11,-0.03%,"25,578.71","25,570.59","25,585.51","13,192,754"
17-Nov-2021,06:10,"25,580.14",+15.00,+0.06%,"25,567.74","25,559.98","25,582.51","8,214,637"
17-Nov-2021,06:05,"25,565.14",-5.93,-0.02%,"25,570.98","25,560.74","25,573.46","8,626,218"
17-Nov-2021,06:00,"25,571.07",+5.23,+0.02%,"25,567.47","25,557.06","25,575.70","6,089,528"
17-Nov-2021,05:55,"25,565.84",+3.83,+0.01%,"25,562.40","25,555.91","25,576.63","6,514,078"
17-Nov-2021,05:50,"25,562.01",-19.84,-0.08%,"25,582.86","25,562.01","25,582.86","14,343,211"
17-Nov-2021,05:45,"25,581.85",-4.60,-0.02%,"25,583.06","25,576.53","25,594.05","12,233,288"
17-Nov-2021,05:40,"25,586.45",-12.74,-0.05%,"25,599.16","25,578.56","25,603.11","7,906,085"
17-Nov-2021,05:35,"25,599.19",-18.45,-0.07%,"25,617.08","25,592.28","25,617.08","9,390,930"
17-Nov-2021,05:30,"25,617.64",-10.67,-0.04%,"25,626.16","25,611.55","25,630.57","8,378,741"
17-Nov-2021,05:25,"25,628.31",-4.92,-0.02%,"25,629.58","25,625.97","25,638.91","6,773,299"
17-Nov-2021,05:20,"25,633.23",-0.78,-0.00%,"25,633.77","25,629.39","25,643.32","7,679,119"
17-Nov-2021,05:15,"25,634.01",-0.91,-0.00%,"25,636.82","25,629.90","25,644.24","12,061,015"
17-Nov-2021,05:10,"25,634.92",+0.37,+0.00%,"25,632.61","25,619.38","25,643.64","10,933,107"
17-Nov-2021,05:05,"25,634.55",+39.36,+0.15%,"25,617.51","25,617.51","25,651.27","37,051,254"
17-Nov-2021,04:10,"25,595.19",0.00,0.00%,"25,595.19","25,595.19","25,595.19",0
17-Nov-2021,04:05,"25,595.19",0.00,0.00%,"25,595.19","25,595.19","25,595.19","1,000"
17-Nov-2021,04:00,"25,595.19",-8.18,-0.03%,"25,604.70","25,590.38","25,612.84","8,511,813"
17-Nov-2021,03:55,"25,603.37",+21.05,+0.08%,"25,580.27","25,577.50","25,604.27","7,219,276"
17-Nov-2021,03:50,"25,582.32",+3.16,+0.01%,"25,577.46","25,575.06","25,584.49","6,472,398"
17-Nov-2021,03:45,"25,579.16",-9.12,-0.04%,"25,588.28","25,565.47","25,590.15","7,305,151"
17-Nov-2021,03:40,"25,588.28",-0.66,-0.00%,"25,588.86","25,579.79","25,595.59","5,732,380"
17-Nov-2021,03:35,"25,588.94",+6.14,+0.02%,"25,582.54","25,576.64","25,595.66","6,918,262"
17-Nov-2021,03:30,"25,582.80",-5.28,-0.02%,"25,586.07","25,573.50","25,588.90","5,742,208"
17-Nov-2021,03:25,"25,588.08",-2.91,-0.01%,"25,590.30","25,574.51","25,590.30","9,520,394"
17-Nov-2021,03:20,"25,590.99",+1.18,+0.00%,"25,590.84","25,579.14","25,592.96","5,110,236"
17-Nov-2021,03:15,"25,589.81",-41.68,-0.16%,"25,631.28","25,582.18","25,636.84","32,774,496"
17-Nov-2021,03:10,"25,631.49",-23.49,-0.09%,"25,656.84","25,629.95","25,656.84","7,463,746"
17-Nov-2021,03:05,"25,654.98",+12.05,+0.05%,"25,644.77","25,634.37","25,664.25","9,185,045"
17-Nov-2021,03:00,"25,642.93",+5.47,+0.02%,"25,637.46","25,632.43","25,647.99","8,581,386"
17-Nov-2021,02:55,"25,637.46",-2.45,-0.01%,"25,640.80","25,631.04","25,655.41","18,497,083"
17-Nov-2021,02:50,"25,639.91",+23.24,+0.09%,"25,619.32","25,617.59","25,645.78","12,409,194"
17-Nov-2021,02:45,"25,616.67",-29.14,-0.11%,"25,643.27","25,614.16","25,646.54","12,735,220"
17-Nov-2021,02:40,"25,645.81",+16.71,+0.07%,"25,631.04","25,630.49","25,662.84","12,444,601"
17-Nov-2021,02:35,"25,629.10",-14.59,-0.06%,"25,646.51","25,627.67","25,655.03","14,034,910"
17-Nov-2021,02:30,"25,643.69",+23.35,+0.09%,"25,624.10","25,618.58","25,645.82","10,599,093"
17-Nov-2021,02:25,"25,620.34",+8.91,+0.03%,"25,609.15","25,594.27","25,627.06","10,973,221"
17-Nov-2021,02:20,"25,611.43",+24.23,+0.09%,"25,588.20","25,587.56","25,624.71","29,491,978"
17-Nov-2021,02:15,"25,587.20",+33.40,+0.13%,"25,554.77","25,550.90","25,590.50","11,026,440"
17-Nov-2021,02:10,"25,553.80",+27.11,+0.11%,"25,528.29","25,520.98","25,565.05","16,082,614"
17-Nov-2021,02:05,"25,526.69",-34.39,-0.13%,"25,560.15","25,520.67","25,577.68","18,290,516"
17-Nov-2021,02:00,"25,561.08",-24.40,-0.10%,"25,584.17","25,561.08","25,610.47","82,768,049"
17-Nov-2021,01:55,"25,585.48",-7.37,-0.03%,"25,590.07","25,576.80","25,620.71",
17-Nov-2021,01:50,"25,592.85",+52.40,+0.21%,"25,542.50","25,528.53","25,596.18","1,382,210"
17-Nov-2021,01:45,"25,540.45",-39.65,-0.16%,"25,580.65","25,537.42","25,596.67","19,505,525"
17-Nov-2021,01:40,"25,580.10",-21.93,-0.09%,"25,602.51","25,564.41","25,604.57","30,535,577"
17-Nov-2021,01:35,"25,602.03",-65.78,-0.26%,"25,634.27","25,598.99","25,662.29","50,651,204"
17-Nov-2021,01:25,"25,667.81",-45.97,-0.18%,"25,667.81","25,667.81","25,667.81","25,028,357"
16-Nov-2021,08:10,"25,713.78",+22.44,+0.09%,"25,713.78","25,713.78","25,713.78","236,661,422"
16-Nov-2021,08:05,"25,691.34",+1.21,+0.00%,"25,691.34","25,691.34","25,691.34","75,000"
16-Nov-2021,08:00,"25,690.13",+2.45,+0.01%,"25,685.42","25,684.21","25,701.16","40,925,165"
16-Nov-2021,07:55,"25,687.68",+5.89,+0.02%,"25,678.11","25,673.37","25,698.99","28,635,203"
16-Nov-2021,07:50,"25,681.79",+7.16,+0.03%,"25,676.31","25,674.78","25,689.59","24,244,532"
16-Nov-2021,07:45,"25,674.63",-5.39,-0.02%,"25,675.15","25,670.04","25,684.06","43,414,589"
16-Nov-2021,07:40,"25,680.02",+5.25,+0.02%,"25,670.00","25,670.00","25,688.41","19,098,746"
16-Nov-2021,07:35,"25,674.77",+14.09,+0.05%,"25,663.60","25,651.98","25,674.77","32,113,090"
16-Nov-2021,07:30,"25,660.68",-3.46,-0.01%,"25,660.83","25,659.31","25,677.29","18,030,666"
16-Nov-2021,07:25,"25,664.14",+8.91,+0.03%,"25,651.71","25,649.78","25,667.66","11,897,574"
16-Nov-2021,07:20,"25,655.23",-0.27,-0.00%,"25,656.14","25,648.65","25,666.65","14,322,504"
16-Nov-2021,07:15,"25,655.50",-7.18,-0.03%,"25,659.15","25,649.50","25,666.18","19,849,521"
16-Nov-2021,07:10,"25,662.68",+1.24,+0.00%,"25,661.87","25,653.63","25,669.79","11,984,111"
16-Nov-2021,07:05,"25,661.44",-9.07,-0.04%,"25,668.47","25,660.68","25,682.47","13,261,794"
16-Nov-2021,07:00,"25,670.51",+7.21,+0.03%,"25,665.43","25,659.22","25,673.35","29,270,160"
16-Nov-2021,06:55,"25,663.30",-5.08,-0.02%,"25,668.94","25,661.22","25,678.35","19,127,567"
16-Nov-2021,06:50,"25,668.38",+8.75,+0.03%,"25,663.40","25,656.64","25,672.08","15,146,536"
16-Nov-2021,06:45,"25,659.63",-18.17,-0.07%,"25,677.62","25,659.54","25,683.72","18,284,003"
16-Nov-2021,06:40,"25,677.80",-15.67,-0.06%,"25,693.47","25,675.69","25,698.50","16,209,799"
16-Nov-2021,06:35,"25,693.47",-6.43,-0.03%,"25,696.38","25,689.35","25,702.38","11,446,791"
16-Nov-2021,06:30,"25,699.90",+3.87,+0.02%,"25,696.88","25,694.14","25,707.56","14,309,962"
16-Nov-2021,06:25,"25,696.03",+2.77,+0.01%,"25,694.16","25,682.94","25,702.23","17,382,283"
16-Nov-2021,06:20,"25,693.26",-0.80,-0.00%,"25,691.92","25,691.71","25,710.75","12,025,020"
16-Nov-2021,06:15,"25,694.06",+4.90,+0.02%,"25,687.59","25,683.42","25,699.49","14,959,256"
16-Nov-2021,06:10,"25,689.16",+17.15,+0.07%,"25,672.57","25,666.72","25,692.37","11,944,008"
16-Nov-2021,06:05,"25,672.01",+6.33,+0.02%,"25,667.92","25,661.95","25,678.08","11,187,487"
